imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness,normalizedRt,income,education,gender
img_15,5b689fa3cda8590001db3c99,Left,2.098,1,0,2.3,0,1,0.482877304283361,25000,Bachelor's Degree,Female
img_15,5d474ed70f79810001c36084,Left,2.112,1,0,2.3,0,1,0.619627402083028,14000,High School Diploma or equivalent,Male
img_15,5c7a8e2cc872f3001446f7b3,Left,3.18,1,0,2.3,0,1,0.683095617490513,65000,Master's Degree,Female
img_15,5e5e06a0394d0811996bd24a,Left,3.585,2,0,2.3,0,1,0.531111111111111,5000,High School Diploma or equivalent,Female
img_15,5ef1f70124605d063a917fcb,Left,5.9,1,0,2.3,0,1,1.48895899053628,150000,Bachelor's Degree,Female
img_15,5ecb01cced3da428165efe9c,Left,1.847,1,0,2.3,0,1,0.442517100518706,30000,Bachelor's Degree,Female
img_15,5d293924af9e43001b1e4e22,Right,9.456,1,0,2.3,0,0,1.59319321005855,50000,High School Diploma or equivalent,Male
img_15,5ea664529b1fb66807ced077,Left,5.669,1,0,2.3,0,1,1.16739337882646,15000,High School Diploma or equivalent,Male
img_15,5bf50a11499f2f0001d98ddf,Left,3.433,1,0,2.3,0,1,0.607616641864061,20000,High School Diploma or equivalent,Male
img_15,5f1ca7a85e7391107f8d7562,Left,0,0,0,2.3,0,NaN,0,229521,High School Diploma or equivalent,Female
img_15,5bcd2885ac406f000177d6b0,Left,2.404,1,0,2.3,0,1,0.580325890162945,10000,High School Diploma or equivalent,Male
img_15,5c5a060fcb75f20001e60f78,Left,4.135,2,0,2.3,0,1,1.07012072825145,70000,High School Diploma or equivalent,Male
img_15,5d547cb99b7c4e0016886fdb,Left,2.168,1,0,2.3,0,1,0.476190476190476,22000,Bachelor's Degree,Female
img_15,5f1c56ae47b7400908bae9c9,Left,1.729,1,0,2.3,0,1,0.423012465289246,30000,High School Diploma or equivalent,Male
img_15,5f08dd79938b1e15c0bd56a6,Left,5.192,5,0,2.3,0,1,1.022163746616,0,High School Diploma or equivalent,Female
img_15,5c62fbd932207f00016bd19e,Left,4.007,2,0,2.3,0,1,0.709473516470869,80000,Bachelor's Degree,Female
img_15,5bd8d12abeca730001cf1926,Left,2.138,1,0,2.3,0,1,1.00465203702834,15000,Bachelor's Degree,Male
img_15,5ecd4b6b8ebded08f71361b1,Left,2.476,1,0,2.3,0,1,0.715100579069734,1000,High School Diploma or equivalent,Female
img_15,5efc96a12da8b4056d00cd93,Left,2.34,1,0,2.3,0,1,0.920770456647058,55000,High School Diploma or equivalent,Male
img_15,5e1d4ad0aedc2c0cd69a1278,Left,4.186,2,0,2.3,0,1,0.753297701956127,0,Master's Degree,Male
img_15,5c5c65ccf808d600015155ea,Left,2.191,1,0,2.3,0,1,0.407535254310555,50000,Bachelor's Degree,Female
img_15,5e9ce99a8035dd1cf6b23aa7,Left,0,0,0,2.3,0,NaN,0,30000,High School Diploma or equivalent,Male
img_15,5df949909195c66d579887f4,Left,2.32,1,0,2.3,0,1,0.480734363182379,15000,High School Diploma or equivalent,Male
img_15,5e2df47e1996e2000a1da03f,Left,0.473,1,0,2.3,0,1,0.255399568034557,90000,Master's Degree,Male
img_15,5e721cdce963f7000d4d26a4,Left,1.969,2,0,2.3,0,1,0.455018140641971,25000,Bachelor's Degree,Male
img_15,5d40706844220d00191363da,Left,3.959,2,0,2.3,0,1,0.858412836079792,50000,High School Diploma or equivalent,Female
img_15,5e62d0f9ffed3206751eb55c,Left,3.982,1,0,2.3,0,1,0.769007194716986,30000,Bachelor's Degree,Male
img_15,5d4ca0c0112f830016026942,Left,7.854,1,0,2.3,0,1,1.34363211783726,0,Bachelor's Degree,Female
img_15,5d9e6e24348a610012ad4292,Left,1.684,1,0,2.3,0,1,0.421917670934282,40000,High School Diploma or equivalent,Female
img_15,5bf0bf413c1b1c0001ce9336,Left,7.404,1,0,2.3,0,1,1.02908613842932,19000,Master's Degree,Female
img_15,5e99dadcb9ea5b047f30a2c2,Left,6.966,1,0,2.3,0,1,1.76672485581004,10000,Bachelor's Degree,Male
img_15,5ea97c487b2a16069184abcc,Left,0,0,0,2.3,0,NaN,0,40000,Bachelor's Degree,Female
img_15,5d54043a7f6fa40001b13299,Left,3.375,1,0,2.3,0,1,0.715972682300964,35000,Master's Degree,Female
img_15,5f0f58b82ab2910f275ed21e,Left,0,0,0,2.3,0,NaN,0,44480,High School Diploma or equivalent,Male
img_15,5ec45b4b30b4c334ecb6cf6b,Left,0,0,0,2.3,0,NaN,0,0,Bachelor's Degree,Female
img_15,5c5d6b55b7ce2100011fa04e,Left,2.798,1,0,2.3,0,1,0.594686503719447,2000,High School Diploma or equivalent,Male
flippedimg_30,5d4556c5d1f123001716bae3,Left,4.561,1,0,-1.4,1,0,1.27566146445153,3000,High School Diploma or equivalent,Male
flippedimg_30,5dcb016991c2ba7e029b6545,Right,0,0,0,-1.4,1,NaN,0,20000,High School Diploma or equivalent,Female
flippedimg_30,5e9886c0cb28b607b3e7f42f,Right,1.723,1,0,-1.4,1,1,0.561182946291893,200000,Associate's Degree,Male
flippedimg_30,5e6ff43e18d1a809cd0b836a,Right,0.901,1,0,-1.4,1,1,0.437421108845519,30000,Bachelor's Degree,Male
flippedimg_30,5cf23dc994df330018876744,Right,2.798,1,0,-1.4,1,1,0.811484918793503,70000,Master's Degree,Female
flippedimg_30,579540d016a091000112cdf5,Left,6.486,1,0,-1.4,1,0,1.01690132012166,59000,Bachelor's Degree,Male
flippedimg_30,5eea4d6485ba010cd59c2107,Right,0.981,2,0,-1.4,1,1,0.318582311959307,400000,Bachelor's Degree,Male
flippedimg_30,5d92b4debda22b00179a2edf,Right,3.043,1,0,-1.4,1,1,0.745029869748311,40000,Bachelor's Degree,Male
flippedimg_30,5ede038270fe0e000ab7ae54,Left,3.691,1,0,-1.4,1,0,1.07134564031116,30000,Associate's Degree,Male
flippedimg_30,5a910c8a6475f900019f8cbc,Left,9.1,1,0,-1.4,1,0,1.29519962015069,300000,Bachelor's Degree,Male
flippedimg_30,5ce998fda20e6000170c5ce8,Right,1.395,1,0,-1.4,1,1,0.652326397007248,50000,High School Diploma or equivalent,Female
flippedimg_30,5e8222aec6db759394a891f4,Right,2.875,1,0,-1.4,1,1,0.637963699754534,10000,Master's Degree,Female
flippedimg_30,59d7a9a250f88f000161eb07,Right,1.91,1,0,-1.4,1,1,0.49541546163124,20000,Master's Degree,Male
flippedimg_30,5f204b5558c81f30e9860972,Right,0,0,0,-1.4,1,NaN,0,5000,Bachelor's Degree,Female
flippedimg_30,5b910e2aa067840001b100af,Right,8.545,1,0,-1.4,1,1,2.04010982451952,40000,Associate's Degree,Male
flippedimg_30,5da5a0f915b62c00141f609a,Right,7.347,2,0,-1.4,1,1,1.63213205274539,150000,High School Diploma or equivalent,Female
flippedimg_30,5ad2d9fafb109b0001a32749,Right,5.292,5,0,-1.4,1,1,0.785273539175311,40000,Associate's Degree,Female
flippedimg_30,5f1e174460bf5d7ad7a63b8e,Right,3.976,2,0,-1.4,1,1,1.08383649770339,22661,High School Diploma or equivalent,Male
flippedimg_30,5d62f080d556f20001807aa2,Right,4.01,1,0,-1.4,1,1,1.28065344623523,35000,Master's Degree,Male
flippedimg_30,5f0f39b34102af025bd36ea5,Right,3.451,4,0,-1.4,1,1,0.614847050783053,150000,Master's Degree,Male
flippedimg_30,5ee24dabbd4b2a3393438be3,Left,2.172,1,0,-1.4,1,0,0.557745393849907,30000,High School Diploma or equivalent,Male
flippedimg_30,5ecfdd84dc64e1061b97e321,Right,1.684,1,0,-1.4,1,1,0.492628130119354,30000,High School Diploma or equivalent,Male
flippedimg_30,5f033543945c554f816f6ad7,Right,2.612,1,0,-1.4,1,1,0.665749095172554,75000,Bachelor's Degree,Female
flippedimg_30,5b69032cecb6340001b0cc05,Right,8.223,2,0,-1.4,1,1,1.52660843412637,5300,Bachelor's Degree,Male
flippedimg_30,5eb71d89ed8104645e640ad7,Right,7.629,1,0,-1.4,1,1,1.75558662688963,20000,High School Diploma or equivalent,Female
flippedimg_30,5f136401b1f46a36f39a8c72,Right,3.157,1,0,-1.4,1,1,0.489389911995075,3087,High School Diploma or equivalent,Female
flippedimg_30,5739ae9d12d1d8000735d6bb,Right,5.588,2,0,-1.4,1,1,2.08683675805354,12000,High School Diploma or equivalent,Female
flippedimg_30,5c5403d7114ab80001e4bfe7,Right,3.771,1,0,-1.4,1,1,0.77719726713451,110000,Bachelor's Degree,Male
flippedimg_30,5d510a7e8c23ee000140b64a,Right,4.581,3,0,-1.4,1,1,1.54447834662261,30000,Bachelor's Degree,Male
flippedimg_30,5e9bd025eb6b380e1d66d04c,Right,7.119,1,0,-1.4,1,1,1.1055255936396,19000,Bachelor's Degree,Male
flippedimg_30,5c9e3d5553de260014ce7f98,Right,9.513,1,0,-1.4,1,1,1.42811355551936,30000,Bachelor's Degree,Male
flippedimg_30,5c6e01f1a8f71b0001c1ed34,Right,9.815,3,0,-1.4,1,1,1.86209529071073,35000,Bachelor's Degree,Male
flippedimg_30,5efd440689469118b2540378,Right,4.971,4,0,-1.4,1,1,1.24609014463269,20000,High School Diploma or equivalent,Female
flippedimg_30,5df1a3387caa1e0c69dca179,Left,0,0,0,-1.4,1,NaN,0,12000,High School Diploma or equivalent,Male
flippedimg_30,5ea6d737a09cad065e46bc83,Right,5.351,1,0,-1.4,1,1,1.44535252042631,50000,High School Diploma or equivalent,Male
flippedimg_30,5c120a94e32f860001657bd1,Right,4.517,1,0,-1.4,1,1,0.772163150876953,130000,High School Diploma or equivalent,Male
flippedimg_30,5de5157820c5aa09b7a53b89,Right,3.135,3,0,-1.4,1,1,1.15868645242363,10000,High School Diploma or equivalent,Male
flippedimg_30,5c041a0ce0483e0001f21370,Right,0,0,0,-1.4,1,NaN,0,250000,Master's Degree,Female
flippedimg_30,5e8cb59cf38a3b057a543c1e,Right,2.965,1,0,-1.4,1,1,0.553976664970794,70000,Master's Degree,Male
flippedimg_30,5ec85e9240ce74335fcd7b64,Right,2.443,1,0,-1.4,1,1,0.400383502823007,67000,Bachelor's Degree,Male
flippedimg_30,5b689fa3cda8590001db3c99,Right,2.659,1,0,-1.4,1,1,0.611997498612706,25000,Bachelor's Degree,Female
flippedimg_30,5d474ed70f79810001c36084,Right,2.022,1,0,-1.4,1,1,0.593222825289717,14000,High School Diploma or equivalent,Male
flippedimg_30,5c7a8e2cc872f3001446f7b3,Right,6.949,1,0,-1.4,1,1,1.4927142911766,65000,Master's Degree,Female
flippedimg_30,5e5e06a0394d0811996bd24a,Right,6.868,2,0,-1.4,1,1,1.01748148148148,5000,High School Diploma or equivalent,Female
flippedimg_30,5ef1f70124605d063a917fcb,Right,2.531,1,0,-1.4,1,1,0.638738170347003,150000,Bachelor's Degree,Female
flippedimg_30,5ecb01cced3da428165efe9c,Right,4.113,3,0,-1.4,1,1,0.985421133965044,30000,Bachelor's Degree,Female
flippedimg_30,5d293924af9e43001b1e4e22,Right,4.794,1,0,-1.4,1,1,0.807716608398972,50000,High School Diploma or equivalent,Male
flippedimg_30,5ea664529b1fb66807ced077,Left,9.66,1,0,-1.4,1,0,1.98924325973957,15000,High School Diploma or equivalent,Male
flippedimg_30,5bf50a11499f2f0001d98ddf,Right,8.561,1,0,-1.4,1,1,1.51523625720892,20000,High School Diploma or equivalent,Male
flippedimg_30,5f1ca7a85e7391107f8d7562,Right,1.843,1,0,-1.4,1,1,0.90133841173706,229521,High School Diploma or equivalent,Female
flippedimg_30,5bcd2885ac406f000177d6b0,Right,4.144,1,0,-1.4,1,1,1.00036210018105,10000,High School Diploma or equivalent,Male
flippedimg_30,5c5a060fcb75f20001e60f78,Right,3.882,1,0,-1.4,1,1,1.00464538502349,70000,High School Diploma or equivalent,Male
flippedimg_30,5d547cb99b7c4e0016886fdb,Right,5.266,1,0,-1.4,1,1,1.15665085222281,22000,Bachelor's Degree,Female
flippedimg_30,5f1c56ae47b7400908bae9c9,Right,4.935,1,0,-1.4,1,1,1.2073837572021,30000,High School Diploma or equivalent,Male
flippedimg_30,5f08dd79938b1e15c0bd56a6,Right,4.828,2,0,-1.4,1,1,0.950502035566652,0,High School Diploma or equivalent,Female
flippedimg_30,5c62fbd932207f00016bd19e,Right,7.86,3,0,-1.4,1,1,1.39168001983056,80000,Bachelor's Degree,Female
flippedimg_30,5bd8d12abeca730001cf1926,Right,2.097,1,0,-1.4,1,1,0.985386025092806,15000,Bachelor's Degree,Male
flippedimg_30,5ecd4b6b8ebded08f71361b1,Right,3.82,1,0,-1.4,1,1,1.10326502909789,1000,High School Diploma or equivalent,Female
flippedimg_30,5efc96a12da8b4056d00cd93,Right,1.927,1,0,-1.4,1,1,0.758258405965333,55000,High School Diploma or equivalent,Male
flippedimg_30,5e1d4ad0aedc2c0cd69a1278,Right,5.387,1,0,-1.4,1,1,0.969425399053429,0,Master's Degree,Male
flippedimg_30,5c5c65ccf808d600015155ea,,0,0,0,-1.4,1,NaN,0,50000,Bachelor's Degree,Female
flippedimg_30,5e9ce99a8035dd1cf6b23aa7,Right,0.267,1,0,-1.4,1,1,0.0842998080048193,30000,High School Diploma or equivalent,Male
flippedimg_30,5df949909195c66d579887f4,Right,4.308,2,0,-1.4,1,1,0.892673981288658,15000,High School Diploma or equivalent,Male
flippedimg_30,5e2df47e1996e2000a1da03f,Right,1.79,1,0,-1.4,1,1,0.966522678185745,90000,Master's Degree,Male
flippedimg_30,5e721cdce963f7000d4d26a4,Right,5.51,3,0,-1.4,1,1,1.27331130265986,25000,Bachelor's Degree,Male
flippedimg_30,5d40706844220d00191363da,Right,5.094,1,0,-1.4,1,1,1.10450997398092,50000,High School Diploma or equivalent,Female
flippedimg_30,5e62d0f9ffed3206751eb55c,Right,4.743,1,0,-1.4,1,1,0.915972155836933,30000,Bachelor's Degree,Male
flippedimg_30,5d4ca0c0112f830016026942,Right,5.49,1,0,-1.4,1,1,0.939208088480587,0,Bachelor's Degree,Female
flippedimg_30,5d9e6e24348a610012ad4292,Right,5.718,1,0,-1.4,1,1,1.43261593966878,40000,High School Diploma or equivalent,Female
flippedimg_30,5bf0bf413c1b1c0001ce9336,Left,9.296,1,0,-1.4,1,0,1.2920562861749,19000,Master's Degree,Female
flippedimg_30,5e99dadcb9ea5b047f30a2c2,Left,3.269,1,0,-1.4,1,0,0.829087504111833,10000,Bachelor's Degree,Male
flippedimg_30,5ea97c487b2a16069184abcc,Right,0.077,1,0,-1.4,1,1,0.0197617452136155,40000,Bachelor's Degree,Female
flippedimg_30,5d54043a7f6fa40001b13299,Right,4.658,1,0,-1.4,1,1,0.988148371602339,35000,Master's Degree,Female
flippedimg_30,5f0f58b82ab2910f275ed21e,Right,1.014,1,0,-1.4,1,1,0.182750612998543,44480,High School Diploma or equivalent,Male
flippedimg_30,5ec45b4b30b4c334ecb6cf6b,Right,5.43,2,0,-1.4,1,1,1.29789824143154,0,Bachelor's Degree,Female
flippedimg_30,5c5d6b55b7ce2100011fa04e,Right,0,0,0,-1.4,1,NaN,0,2000,High School Diploma or equivalent,Male
flippedimg_54,5d4556c5d1f123001716bae3,Right,3.862,1,1,-0.4,0,1,1.08015886334396,3000,High School Diploma or equivalent,Male
flippedimg_54,5dcb016991c2ba7e029b6545,Right,1.566,1,1,-0.4,0,1,0.859432324643701,20000,High School Diploma or equivalent,Female
flippedimg_54,5e9886c0cb28b607b3e7f42f,Left,5.485,2,1,-0.4,0,0,1.78647037748754,200000,Associate's Degree,Male
flippedimg_54,5e6ff43e18d1a809cd0b836a,Right,1.231,1,1,-0.4,0,1,0.597630837945432,30000,Bachelor's Degree,Male
flippedimg_54,5cf23dc994df330018876744,Right,3.083,1,1,-0.4,0,1,0.894141531322506,70000,Master's Degree,Female
flippedimg_54,579540d016a091000112cdf5,Right,4.379,1,1,-0.4,0,1,0.686557335925496,59000,Bachelor's Degree,Male
flippedimg_54,5eea4d6485ba010cd59c2107,Right,2.774,1,1,-0.4,0,1,0.900863744521017,400000,Bachelor's Degree,Male
flippedimg_54,5d92b4debda22b00179a2edf,Left,5.289,1,1,-0.4,0,0,1.29492703946724,40000,Bachelor's Degree,Male
flippedimg_54,5ede038270fe0e000ab7ae54,Right,1.775,1,1,-0.4,0,1,0.515209566933705,30000,Associate's Degree,Male
flippedimg_54,5a910c8a6475f900019f8cbc,,0,0,1,-0.4,0,NaN,0,300000,Bachelor's Degree,Male
flippedimg_54,5ce998fda20e6000170c5ce8,Right,5.258,1,1,-0.4,0,1,2.4587327566051,50000,High School Diploma or equivalent,Female
flippedimg_54,5e8222aec6db759394a891f4,Right,7.902,1,1,-0.4,0,1,1.75345709755142,10000,Master's Degree,Female
flippedimg_54,59d7a9a250f88f000161eb07,Left,4.93,1,1,-0.4,0,0,1.27874252661885,20000,Master's Degree,Male
flippedimg_54,5f204b5558c81f30e9860972,,0,0,1,-0.4,0,NaN,0,5000,Bachelor's Degree,Female
flippedimg_54,5b910e2aa067840001b100af,Left,7.248,1,1,-0.4,0,0,1.73045242927062,40000,Associate's Degree,Male
flippedimg_54,5da5a0f915b62c00141f609a,Right,6.707,1,1,-0.4,0,1,1.48995640094778,150000,High School Diploma or equivalent,Female
flippedimg_54,5ad2d9fafb109b0001a32749,Right,10.011,4,1,-0.4,0,1,1.48552029491384,40000,Associate's Degree,Female
flippedimg_54,5f1e174460bf5d7ad7a63b8e,Right,4.432,1,1,-0.4,0,1,1.20813967752048,22661,High School Diploma or equivalent,Male
flippedimg_54,5d62f080d556f20001807aa2,Right,0,0,1,-0.4,0,NaN,0,35000,Master's Degree,Male
flippedimg_54,5f0f39b34102af025bd36ea5,Right,9.009,5,1,-0.4,0,1,1.6050875341943,150000,Master's Degree,Male
flippedimg_54,5ee24dabbd4b2a3393438be3,Right,3.833,3,1,-0.4,0,1,0.984271682608975,30000,High School Diploma or equivalent,Male
flippedimg_54,5ecfdd84dc64e1061b97e321,Right,7.341,2,1,-0.4,0,1,2.14749590451673,30000,High School Diploma or equivalent,Male
flippedimg_54,5f033543945c554f816f6ad7,Left,3.401,1,1,-0.4,0,0,0.866850180965489,75000,Bachelor's Degree,Female
flippedimg_54,5b69032cecb6340001b0cc05,Right,3.849,1,1,-0.4,0,1,0.714570821227339,5300,Bachelor's Degree,Male
flippedimg_54,5eb71d89ed8104645e640ad7,Left,6.058,1,1,-0.4,0,0,1.39406787071666,20000,High School Diploma or equivalent,Female
flippedimg_54,5f136401b1f46a36f39a8c72,,0,0,1,-0.4,0,NaN,0,3087,High School Diploma or equivalent,Female
flippedimg_54,5739ae9d12d1d8000735d6bb,Right,6.714,1,1,-0.4,0,1,2.50734108689539,12000,High School Diploma or equivalent,Female
flippedimg_54,5c5403d7114ab80001e4bfe7,Right,4.015,1,1,-0.4,0,1,0.827485289722901,110000,Bachelor's Degree,Male
flippedimg_54,5d510a7e8c23ee000140b64a,Left,4.07,2,1,-0.4,0,0,1.372195343976,30000,Bachelor's Degree,Male
flippedimg_54,5e9bd025eb6b380e1d66d04c,,0,0,1,-0.4,0,NaN,0,19000,Bachelor's Degree,Male
flippedimg_54,5c9e3d5553de260014ce7f98,Left,2.457,1,1,-0.4,0,0,0.368850520961954,30000,Bachelor's Degree,Male
flippedimg_54,5c6e01f1a8f71b0001c1ed34,Right,3.858,1,1,-0.4,0,1,0.731937201381764,35000,Bachelor's Degree,Male
flippedimg_54,5efd440689469118b2540378,Right,3.936,4,1,-0.4,0,1,0.986644701121356,20000,High School Diploma or equivalent,Female
flippedimg_54,5df1a3387caa1e0c69dca179,Right,1.441,1,1,-0.4,0,1,0.324054854998383,12000,High School Diploma or equivalent,Male
flippedimg_54,5ea6d737a09cad065e46bc83,Right,1.982,1,1,-0.4,0,1,0.53535576443374,50000,High School Diploma or equivalent,Male
flippedimg_54,5c120a94e32f860001657bd1,Right,6.689,1,1,-0.4,0,1,1.14345789599644,130000,High School Diploma or equivalent,Male
flippedimg_54,5de5157820c5aa09b7a53b89,Left,3.585,2,1,-0.4,0,0,1.32500508195812,10000,High School Diploma or equivalent,Male
flippedimg_54,5c041a0ce0483e0001f21370,Right,3.326,1,1,-0.4,0,1,1.37696624445498,250000,Master's Degree,Female
flippedimg_54,5e8cb59cf38a3b057a543c1e,,0,0,1,-0.4,0,NaN,0,70000,Master's Degree,Male
flippedimg_54,5ec85e9240ce74335fcd7b64,Right,9.351,1,1,-0.4,0,1,1.53253628116985,67000,Bachelor's Degree,Male
flippedimg_54,5b689fa3cda8590001db3c99,Left,7.144,1,1,-0.4,0,0,1.64426857092485,25000,Bachelor's Degree,Female
flippedimg_54,5d474ed70f79810001c36084,Right,0.956,1,1,-0.4,0,1,0.28047528238228,14000,High School Diploma or equivalent,Male
flippedimg_54,5c7a8e2cc872f3001446f7b3,Left,8.07,1,1,-0.4,0,0,1.73351623683913,65000,Master's Degree,Female
flippedimg_54,5e5e06a0394d0811996bd24a,Right,7.318,1,1,-0.4,0,1,1.08414814814815,5000,High School Diploma or equivalent,Female
flippedimg_54,5ef1f70124605d063a917fcb,Right,2.352,1,1,-0.4,0,1,0.593564668769716,150000,Bachelor's Degree,Female
flippedimg_54,5ecb01cced3da428165efe9c,Right,9.306,5,1,-0.4,0,1,2.22959617619224,30000,Bachelor's Degree,Female
flippedimg_54,5d293924af9e43001b1e4e22,Right,6.977,1,1,-0.4,0,1,1.17551914409671,50000,High School Diploma or equivalent,Male
flippedimg_54,5ea664529b1fb66807ced077,Right,4.172,1,1,-0.4,0,1,0.859122451307814,15000,High School Diploma or equivalent,Male
flippedimg_54,5bf50a11499f2f0001d98ddf,Left,9.792,2,1,-0.4,0,0,1.73311452290501,20000,High School Diploma or equivalent,Male
flippedimg_54,5f1ca7a85e7391107f8d7562,Right,2.92,1,1,-0.4,0,1,1.42805651778199,229521,High School Diploma or equivalent,Female
flippedimg_54,5bcd2885ac406f000177d6b0,Right,2.846,1,1,-0.4,0,1,0.687024743512372,10000,High School Diploma or equivalent,Male
flippedimg_54,5c5a060fcb75f20001e60f78,Right,6.887,1,1,-0.4,0,1,1.78232683324491,70000,High School Diploma or equivalent,Male
flippedimg_54,5d547cb99b7c4e0016886fdb,Left,7.072,1,1,-0.4,0,0,1.55332981901248,22000,Bachelor's Degree,Female
flippedimg_54,5f1c56ae47b7400908bae9c9,Right,7.355,1,1,-0.4,0,1,1.79945441422927,30000,High School Diploma or equivalent,Male
flippedimg_54,5f08dd79938b1e15c0bd56a6,Right,6.223,2,1,-0.4,0,1,1.22513963697831,0,High School Diploma or equivalent,Female
flippedimg_54,5c62fbd932207f00016bd19e,Right,6.283,2,1,-0.4,0,1,1.11245872323096,80000,Bachelor's Degree,Female
flippedimg_54,5bd8d12abeca730001cf1926,Right,4,1,1,-0.4,0,1,1.87961092053945,15000,Bachelor's Degree,Male
flippedimg_54,5ecd4b6b8ebded08f71361b1,Right,2.807,2,1,-0.4,0,1,0.810697627402562,1000,High School Diploma or equivalent,Female
flippedimg_54,5efc96a12da8b4056d00cd93,Right,2.233,1,1,-0.4,0,1,0.878666850296102,55000,High School Diploma or equivalent,Male
flippedimg_54,5e1d4ad0aedc2c0cd69a1278,Right,6.348,1,1,-0.4,0,1,1.14236354802138,0,Master's Degree,Male
flippedimg_54,5c5c65ccf808d600015155ea,Right,6.066,1,1,-0.4,0,1,1.12830162147322,50000,Bachelor's Degree,Female
flippedimg_54,5e9ce99a8035dd1cf6b23aa7,Right,4.5,1,1,-0.4,0,1,1.4207832809801,30000,High School Diploma or equivalent,Male
flippedimg_54,5df949909195c66d579887f4,Left,8.978,1,1,-0.4,0,0,1.86035910028077,15000,High School Diploma or equivalent,Male
flippedimg_54,5e2df47e1996e2000a1da03f,Right,1.997,2,1,-0.4,0,1,1.07829373650108,90000,Master's Degree,Male
flippedimg_54,5e721cdce963f7000d4d26a4,Right,7.407,3,1,-0.4,0,1,1.71169089270446,25000,Bachelor's Degree,Male
flippedimg_54,5d40706844220d00191363da,Right,4.673,1,1,-0.4,0,1,1.01322636600173,50000,High School Diploma or equivalent,Female
flippedimg_54,5e62d0f9ffed3206751eb55c,,0,0,1,-0.4,0,NaN,0,30000,Bachelor's Degree,Male
flippedimg_54,5d4ca0c0112f830016026942,Right,4.06,1,1,-0.4,0,1,0.694569187473804,0,Bachelor's Degree,Female
flippedimg_54,5d9e6e24348a610012ad4292,Right,2.5,1,1,-0.4,0,1,0.626362338085336,40000,High School Diploma or equivalent,Female
flippedimg_54,5bf0bf413c1b1c0001ce9336,,0,0,1,-0.4,0,NaN,0,19000,Master's Degree,Female
flippedimg_54,5e99dadcb9ea5b047f30a2c2,Right,3.369,1,1,-0.4,0,1,0.854449618033883,10000,Bachelor's Degree,Male
flippedimg_54,5ea97c487b2a16069184abcc,Right,9.119,2,1,-0.4,0,1,2.34035525458389,40000,Bachelor's Degree,Female
flippedimg_54,5d54043a7f6fa40001b13299,Right,4.944,1,1,-0.4,0,1,1.04882042705066,35000,Master's Degree,Female
flippedimg_54,5f0f58b82ab2910f275ed21e,Right,9.454,1,1,-0.4,0,1,1.70387011369647,44480,High School Diploma or equivalent,Male
flippedimg_54,5ec45b4b30b4c334ecb6cf6b,Right,2.478,1,1,-0.4,0,1,0.592300523437819,0,Bachelor's Degree,Female
flippedimg_54,5c5d6b55b7ce2100011fa04e,Right,4.779,1,1,-0.4,0,1,1.01572794899044,2000,High School Diploma or equivalent,Male
flippedimg_6,5d4556c5d1f123001716bae3,Left,5.137,1,0,0.4,0,1,1.43676232029983,3000,High School Diploma or equivalent,Male
flippedimg_6,5dcb016991c2ba7e029b6545,Left,1.786,1,0,0.4,0,1,0.980169943686877,20000,High School Diploma or equivalent,Female
flippedimg_6,5e9886c0cb28b607b3e7f42f,Left,8.947,1,0,0.4,0,1,2.91404748721623,200000,Associate's Degree,Male
flippedimg_6,5e6ff43e18d1a809cd0b836a,Left,3.775,3,0,0.4,0,1,1.83270220409749,30000,Bachelor's Degree,Male
flippedimg_6,5cf23dc994df330018876744,Left,5.123,1,0,0.4,0,1,1.48578886310905,70000,Master's Degree,Female
flippedimg_6,579540d016a091000112cdf5,Left,8.382,1,0,0.4,0,1,1.31416387068452,59000,Bachelor's Degree,Male
flippedimg_6,5eea4d6485ba010cd59c2107,Left,2.732,1,0,0.4,0,1,0.887224134834686,400000,Bachelor's Degree,Male
flippedimg_6,5d92b4debda22b00179a2edf,Left,6.256,3,0,0.4,0,1,1.53168151992949,40000,Bachelor's Degree,Male
flippedimg_6,5ede038270fe0e000ab7ae54,Left,4.054,1,0,0.4,0,1,1.17670962498549,30000,Associate's Degree,Male
flippedimg_6,5a910c8a6475f900019f8cbc,Left,8.906,1,0,0.4,0,1,1.26758767220462,300000,Bachelor's Degree,Male
flippedimg_6,5ce998fda20e6000170c5ce8,Right,2.42,1,0,0.4,0,0,1.13163432312368,50000,High School Diploma or equivalent,Female
flippedimg_6,5e8222aec6db759394a891f4,Right,8.394,1,0,0.4,0,0,1.86263210286593,10000,Master's Degree,Female
flippedimg_6,59d7a9a250f88f000161eb07,Right,3.14,1,0,0.4,0,0,0.814452643728844,20000,Master's Degree,Male
flippedimg_6,5f204b5558c81f30e9860972,Right,1.888,1,0,0.4,0,0,0.551050703085826,5000,Bachelor's Degree,Female
flippedimg_6,5b910e2aa067840001b100af,Left,5.602,1,0,0.4,0,1,1.33747164856154,40000,Associate's Degree,Male
flippedimg_6,5da5a0f915b62c00141f609a,Left,3.647,1,0,0.4,0,1,0.81017906579045,150000,High School Diploma or equivalent,Female
flippedimg_6,5ad2d9fafb109b0001a32749,Left,7.941,3,0,0.4,0,1,1.1783554751684,40000,Associate's Degree,Female
flippedimg_6,5f1e174460bf5d7ad7a63b8e,Left,3.625,1,0,0.4,0,1,0.988155760607341,22661,High School Diploma or equivalent,Male
