imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness
img_53,5f1e174460bf5d7ad7a63b8e,Left,0.687,1,1,0.8,1,1
img_53,5d62f080d556f20001807aa2,Left,3.353,1,1,0.8,1,1
img_53,5ee24dabbd4b2a3393438be3,Left,2.206,1,1,0.8,1,1
img_53,5ecfdd84dc64e1061b97e321,Left,5.27,1,1,0.8,1,1
img_53,5f033543945c554f816f6ad7,Left,3.759,1,1,0.8,1,1
img_53,5b69032cecb6340001b0cc05,Left,5.75,1,1,0.8,1,1
img_53,5eb71d89ed8104645e640ad7,Left,0,0,1,0.8,1,
img_53,5f136401b1f46a36f39a8c72,Left,7.014,1,1,0.8,1,1
img_53,5739ae9d12d1d8000735d6bb,Left,2.057,1,1,0.8,1,1
img_53,5c5403d7114ab80001e4bfe7,Left,2.256,1,1,0.8,1,1
img_53,5d510a7e8c23ee000140b64a,Left,8.135,4,1,0.8,1,1
img_53,5e9bd025eb6b380e1d66d04c,Left,9.31,1,1,0.8,1,1
img_53,5c9e3d5553de260014ce7f98,Left,6.508,2,1,0.8,1,1
img_53,5c6e01f1a8f71b0001c1ed34,Left,3.888,2,1,0.8,1,1
img_53,5efd440689469118b2540378,Left,4.024,3,1,0.8,1,1
img_53,5df1a3387caa1e0c69dca179,Left,5.227,1,1,0.8,1,1
img_53,5c120a94e32f860001657bd1,Left,4.058,1,1,0.8,1,1
img_53,5de5157820c5aa09b7a53b89,Left,1.468,1,1,0.8,1,1
img_53,5c041a0ce0483e0001f21370,Left,0,0,1,0.8,1,
img_53,5e8cb59cf38a3b057a543c1e,Left,7.564,1,1,0.8,1,1
img_53,5ec85e9240ce74335fcd7b64,Left,2.335,1,1,0.8,1,1
img_53,5b689fa3cda8590001db3c99,Left,6.389,1,1,0.8,1,1
img_53,5d474ed70f79810001c36084,Left,0,0,1,0.8,1,
img_53,5c7a8e2cc872f3001446f7b3,Left,10.102,1,1,0.8,1,1
img_53,5e5e06a0394d0811996bd24a,Left,8.387,1,1,0.8,1,1
img_53,5ef1f70124605d063a917fcb,Left,1.935,2,1,0.8,1,1
img_53,5ecb01cced3da428165efe9c,Left,4.875,2,1,0.8,1,1
img_53,5d293924af9e43001b1e4e22,Left,6.416,1,1,0.8,1,1
img_53,5ea664529b1fb66807ced077,Left,0,0,1,0.8,1,
img_53,5f1ca7a85e7391107f8d7562,Left,2.417,1,1,0.8,1,1
img_53,5bcd2885ac406f000177d6b0,Left,1.925,1,1,0.8,1,1
img_28,5dcb016991c2ba7e029b6545,Left,2.03,1,1,0.5,1,1
img_28,5e9886c0cb28b607b3e7f42f,Left,2.555,2,1,0.5,1,1
img_28,5e6ff43e18d1a809cd0b836a,Left,5.982,2,1,0.5,1,1
img_28,5cf23dc994df330018876744,Left,3.931,2,1,0.5,1,1
img_28,5eea4d6485ba010cd59c2107,Left,0.717,1,1,0.5,1,1
img_28,5d92b4debda22b00179a2edf,Left,5.076,1,1,0.5,1,1
img_28,5ede038270fe0e000ab7ae54,Left,7.883,1,1,0.5,1,1
img_28,5ce998fda20e6000170c5ce8,Left,0.999,1,1,0.5,1,1
img_28,5e8222aec6db759394a891f4,Left,1.782,1,1,0.5,1,1
img_28,59d7a9a250f88f000161eb07,Left,6.937,1,1,0.5,1,1
img_28,5f204b5558c81f30e9860972,Left,0,0,1,0.5,1,
